,Tweet_Text,Tweet_Date,Tweet_ID,Retweets,Favorites
1897,"RT @joinsolidground: From @dailymaverick comes an article analyzing #landreform policies in South Africa, and the impact of 'The Land Quest…",2018-10-24 13:57:00,1055095817441304578,3,0
1898,"Using electrical components and miscellaneous hardware he found at ReStore, Andrew Gundrum created ""Charlie,"" a fully functional charging station. View more winners from @HabitatMKE ReStore's Recycled Art Contest and get inspired for your own DIY projects.",2018-10-23 18:04:01,1054795596295356416,11,37
1899,RT @317lindquist: These #GarthBrooks and #TrishaYearwood streets signs are more than a #GarthAtND party favor. @MishawakaMayor Dave Wood sa…,2018-10-23 13:57:00,1054733430485934081,5,0
1900,"John, a 76-year-old retiree, continued to volunteer at Hall County Habitat ReStore during his cancer treatment. “I believe that Habitat gave me a mission to be healthy.” Read his full story.",2018-10-22 20:32:00,1054470447662882816,19,71
1901,"RT @london_rosemary: I work with Habitat for Humanity, and sometimes we have groups of kids write a message to future homeowners on the ins…",2018-10-22 17:40:01,1054427167025778694,12,0
1902,"Meet Yim Yang, a @HFHAmeriCorps member serving as a construction crew leader with @sachabitat while also taking classes he needs to enroll in nursing school. https://t.co/dD19Mayb8E",2018-10-22 15:40:01,1054396967625936896,3,17
1903,"Who is #HabitatforHumanity? Learn our mission, our vision, our principles and who we are. https://t.co/jNy05RO7sN",2018-10-21 16:12:02,1054042638435975168,20,35
1904,#ThankYou to all of our volunteers who are spending their weekend helping us build. 🏠 #HabitatforHumanity https://t.co/IB7aQ76jvq,2018-10-20 14:40:09,1053657127523360768,27,98
1905,Yesterday Nusrat and her son claimed the keys to their new @habitatsjc home as they became the first family to move into the neighborhood that hosted the 2018 Carter Work Project. 🏠 #HabitatCWP,2018-10-19 18:06:00,1053346541858119680,9,64
1906,@treesa210 Hi there! Please contact our Partner Service Center to either help answer your questions or put you in touch with somebody who can: 800-HABITAT or publicinfo@habitat.org.,2018-10-19 15:53:10,1053313111489437696,0,1
1907,"A career with #HabitatforHumanity helps build homes, communities and hope each day. We are currently accepting applications for positions in Atlanta, India, Puerto Rico, and many other locations. Click to view all of our open positions. https://t.co/XDADrfUfy3",2018-10-19 13:40:00,1053279600334135298,11,12
1908,#DidYouKnow that #HabitatforHumanity does more than just build new homes? 🖌️🏘️🗣️🏚️💺🏦,2018-10-18 20:12:00,1053015862700072966,38,69
1909,From @washingtonpost: Florida instituted a stricter building code after Hurricane Andrew struck in 1992. But structures built beyond those standards — such as a group of five recently built Habitat homes in Panama City — survived #HurricaneMichael. https://t.co/yDk19aG5Cu,2018-10-18 15:00:23,1052937441353568257,19,52
1910,RT @RoyalFamily: The Duke of Gloucester meets families who now live in @Habitat_org's newly built houses in Thailand during #RoyalVisitThai…,2018-10-18 14:20:04,1052927296447885312,46,0
1911,"#HabitatforHumanity is at work in all 50 U.S states. Here are examples of Habitat homes in Arizona, Ohio, Tennessee, and Oregon. #WednesdayWisdom 🏠 #HabitatFacts https://t.co/uLksZPlyer",2018-10-17 16:14:07,1052593608656867328,22,79
1912,"In Tianguismanalco, Mexico, Rosenda celebrates her #HabitatforHumanity home and the difference it has made for her two daughters. https://t.co/0HnH1v0mZf",2018-10-16 19:48:47,1052285244877897728,12,40
1913,"25 years of volunteering with Habitat, including eight #ThriventBuilds trips. Mike Myers, a @Thrivent employee, has seen firsthand the life-changing impact Habitat has on both homeowners and volunteers. Read more.",2018-10-16 14:40:00,1052207535925551104,8,31
1914,"@paxperscientiam Hi, please contact our Partner Service Center so that we can connect you to the appropriate person with Habitat in Puerto Rice to help answer your questions: 800-HABITAT or publicinfo@habitat.org.",2018-10-15 19:06:01,1051912093627232256,0,1
1915,RT @MrsLaura_Taylor: Our students loved volunteering at @Habitat_org this weekend!! So proud that they have such big hearts to serve! @RICS…,2018-10-15 18:57:00,1051909826392064000,4,0
1916,See what others have learned on a #HabitatforHumanity build site. 🏠  https://t.co/W4mhcc1HUb,2018-10-15 15:05:21,1051851530079473664,21,50
1917,"@heather92513230 @JReckford Heather, please contact the Affiliate Support Center to ask questions or report your concerns about your local Habitat office. You can call 1-877-434-4435 from 8am-8pm EST, Monday through Friday, or email ussupportcenter@habitat.org.",2018-10-15 13:20:41,1051825187900088321,0,0
1918,"#ICYMI, two homes built by @HabitatCatawba in Hickory, North Carolina, were the first in the state to be certified by the U.S. Department of @ENERGY as ""Zero Energy Ready Homes."" 🏠 https://t.co/MwNuwI78DB",2018-10-14 15:40:02,1051497868660539394,19,62
1919,“We cannot live only for ourselves. A thousand fibers connect us with our fellow men.” - Herman Melville #quote 🖌️🏠 #HabitatforHumanity https://t.co/ykFWaYdUak,2018-10-13 18:37:01,1051180021874855937,30,82
1920,"Today, for the ninth straight year, @WhirlpoolCorp will dedicate a #HabitatforHumanity home that was built at @IndianaUniv by students, alumni, faculty and staff. 🏠 #KelleyBuild https://t.co/I7OUo8htt4",2018-10-13 13:43:24,1051106128556421120,7,60
1921,"Thanks to the generosity of quiltmakers who donate their handmade gifts, Habitat homeowners know they are seen, sustained and wrapped in love. #FridayFeels",2018-10-12 15:40:00,1050773084725174273,13,71
1922,RT @Broncos: “[#Broncos Pres./CEO Joe Ellis] is out here working so hard to ensure that hard-working families have a good place to call hom…,2018-10-12 14:15:18,1050751767816867842,15,0
1923,"#HabitatforHumanity: Through shelter, we empower. https://t.co/kUJSTrAFqb",2018-10-11 19:40:03,1050471106732285953,17,29
1924,"RT @NWSStateCollege: As a part of the @NWS Week of Service, three of our meteorologists volunteered with @Habitat_org of Greater Centre Cou…",2018-10-11 16:33:00,1050424036692504576,4,0
1925,"@treesa210 Hi, thanks for reaching out! Our website, annual report and 990 tax forms (https://t.co/1OV9jS2LDF) provide a great deal of information. If you have additional or more specific questions, please call 1-229-924-6935 to speak with someone directly.",2018-10-11 14:33:42,1050394011427622912,0,1
1926,“Use your gifts to positively impact the world.” Learn the story behind the symbol of @alexandani’s support of #HabitatforHumanity: https://t.co/C1yhKFDwKI #DayOfTheGirl,2018-10-11 13:24:00,1050376471137714177,14,48
1927,"#HabitatforHumanity homes are built in more than 70 countries around the world with locally available materials, reducing costs and making it easier for homeowners to maintain the houses. Learn more about Habitat home construction. 👷‍♂️🏠👷‍♀️",2018-10-10 17:14:00,1050071964423999488,38,84
1928,RT @HabitatDane: Fan Share! This little guy dressed up like a Construction Site Supervisor for career day at school today. We can’t wait to…,2018-10-10 14:01:31,1050023525879345153,11,0
1929,"#HabitatFacts: @HabitatNZ has completed 500 homes in Samoa since the 2009 earthquake and tsunami.  All of the storm-resistant homes successfully withstood Cyclone Gita earlier this year, continuing to provide safety and shelter to families. https://t.co/DKa8CV6xFX",2018-10-09 17:36:03,1049715126574768128,10,30
1930,"@warnick_brenda Hi there, thank you for your message. Please contact your local Habitat for Humanity to learn about services that are available in your area: https://t.co/Gp572TViwD",2018-10-09 15:02:51,1049676570934292480,0,0
1931,"@hcre8s Hi, please contact our Partner Service Center so that we can get more details and look into this: 800-HABITAT or publicinfo@habitat.org.",2018-10-09 13:59:42,1049660679135866880,0,0
1932,"RT @AlabamaTrack: Honored to have the opportunity to give our time to #HabitatforHumanity today.

#RollTide https://t.co/Iz7jIFAYiM",2018-10-09 12:40:00,1049640621684809729,19,0
1933,"#WomenBuild puts tools in the hands of women everywhere as they come together to build, whether it’s building a home or building a new sense of strength. Read about one volunteer’s experience during this year's National Women Build Week. 💪🔨 https://t.co/Zi8dhcCtXX",2018-10-08 20:22:01,1049394504489426944,33,112
1934,"@llewellynjobs @cafreeland Hi, please contact our Partner Service Center at 800-HABITAT or publicinfo@habitat.org so that we can get more details about this.",2018-10-08 19:31:19,1049381746670747648,0,0
1935,RT @JReckford: Insightful look into the affordable housing crisis in this interview with Ron Terwilliger. @Habitat_org has been blessed by…,2018-10-08 19:18:31,1049378524811997185,13,0
1936,RT @japmorga: Another awesome day at habitat for humanity build day @Habitat_org !! #givingback #loveoneanother https://t.co/7rUaGqCqoJ,2018-10-08 14:16:14,1049302451373977601,6,0
1937,"Ushathevi and Thillainathan's home was built with compressed stabilized earth blocks, an alternative construction material promoted as part of a partnership between @habitatsrilanka and @WorldVision Sri Lanka. More than 1,800 such homes are in different phases of construction. https://t.co/y9bCeJC0NA",2018-10-07 15:00:30,1048951204670312449,8,30
1938,RT @earactingi: Great to work with colleagues from @marshallu together with the Leonard family on their future home #HerdHelps #MYHuntingto…,2018-10-06 20:52:00,1048677274130829314,5,0
1939,"The #HabitatforHumanity ReStore shopping experience: 
Great stuff. Great prices. Great cause. 🚪🛒🏠
Learn more: https://t.co/oQzKbb89uz",2018-10-06 16:30:00,1048611339814490115,12,37
1940,"Meet Evan and Kitte, Habitat homeowners who met while working for @TeachForAmerica. Learn how a hand up from @HabitatGSF helped Evan stay in education. #WorldTeachersDay https://t.co/Yoe3lCTL8L",2018-10-05 15:40:00,1048236371616419840,7,27
1941,[Video] Who does it take to build a #HabitatforHumanity house? We have your answer. 🏠 https://t.co/wkdEdaZ3p7 https://t.co/t4XF1el1JL,2018-10-05 13:56:06,1048210223922442240,19,47
1942,"On this #NationalPoetryDay, read the powerful poetry of lives changed and futures transformed as Habitat homeowners answer what their homes make possible for them.” https://t.co/HNkPY7pPty",2018-10-04 22:34:02,1047978177409273858,9,30
1943,"The U.S. Congress has given final approval to the #BUILDAct, legislation that will expand and improve opportunities for impact investing and poverty reduction around the world. Read more, including a statement from Habitat CEO @JReckford, on https://t.co/cZvnxCzuoQ. #BuildLouder",2018-10-04 20:44:00,1047950485507002368,21,43
1944,"An energy-efficient rehab by @H4HHuronValley can save the average homeowner more than $678 a year, compared to a traditional 1,000-square-foot home in the same area. Here’s how. https://t.co/kTDr6uIhb2",2018-10-04 18:28:02,1047916268584620032,7,13
1945,@DonaldH52328068 @HabitatNash @MayorBriley @TN_Housing_Dev Thank you for your message! Please visit our website to learn how to get involved: https://t.co/8u7YhBJ6ad,2018-10-04 17:46:38,1047905849459576833,0,2
1946,"#ICYMI, yesterday @HabitatNash hosted a ceremonial groundbreaking for next year’s Carter Work Project. @MayorBriley was on hand as @TN_Housing_Dev announced a $1 million challenge grant in support of #HabitatCWP. Full story.",2018-10-04 14:12:32,1047851968675434496,13,42
1947,RT @HabitatNewburgh: A note of thanks from a homebuyer to the volunteers helping her build her home. Your work does not go unnoticed!  #tha…,2018-10-03 22:32:00,1047615279285583872,7,0
1948,"“When we build houses, we also build bridges between people of diverse backgrounds. We build paths to more connected communities.” Read the essay from Habitat CEO @JReckford, and Habitat COO @Tjada about how we are helping to build the #BelovedCommunity. https://t.co/D9pws1EApj",2018-10-03 15:14:01,1047505054264119296,29,71
1949,@doublejnyc Hey there! Thank you for your message. Please contact your local Habitat for Humanity to coordinate the donation and help answer your questions: https://t.co/s9Xa0iAnDt,2018-10-03 14:17:04,1047490721744408583,0,0
1950,Congratulations to our favorite #BuilderBrothers @MrSilverScott and @MrDrewScott on the release of their children’s picture book! 📖🏠 https://t.co/0bTU5Kj2h8,2018-10-02 19:36:33,1047208734324416514,13,149
1951,#DidYouKnow @Delta’s Inflight Recycling Program has raised more than $1 million in proceeds for Habitat for Humanity since 2007? Learn more about this program that has funded 11 Habitat homes. https://t.co/ce2KJ8qcfs,2018-10-02 17:07:03,1047171112470302722,9,40
1952,"Today Habitat’s Terwilliger Center for Innovation in Shelter is presenting at #SEEP2018, discussing challenges and opportunities households encounter following disasters. More details: https://t.co/GxwaMMf2MC",2018-10-02 13:28:00,1047115986422251520,8,21
1953,"RT @joinsolidground: Today, in observation of #WorldHabitatDay donate your signature to @joinsolidground, @Habitat_org’s global advocacy ca…",2018-10-01 21:43:00,1046878172124524544,27,0
1954,@InnocentTater Thank you for your message! Please contact your local Habitat ReStore to coordinate the donation: Habitat.og/restores,2018-10-01 15:36:29,1046785932672880642,0,0
1955,Happy 94th birthday to former U.S. President and inaugural Habitat Humanitarian Jimmy Carter! #HabitatCWP https://t.co/m14Jv5Iil8,2018-10-01 15:01:46,1046777194880684032,537,1492
1956,"#ICYMI, @HabitatOrlOsc ReStore manager @PascuzziMichael made the most of his appearance on @Jeopardy last week. Congrats to the happy couple! https://t.co/ZGwHihg6GZ",2018-10-01 12:56:06,1046745569937559554,12,42
1957,"#DidYouKnow future Habitat for Humanity homeowners perform hundreds of hours of sweat equity, which can take many forms? 🏠 Learn more.",2018-09-30 15:53:00,1046427701446356995,31,78
1958,Attention students! Are you interested in finding meaningful ways to spend your school breaks? Try a Habitat Collegiate Challenge trip and spend your school break building homes and improving neighborhoods. Learn more. https://t.co/dNfK0xczBH,2018-09-29 16:14:01,1046070601625030657,22,53
1959,We believe that strong and stable homes help build strong and stable communities. 🏘️ #HabitatforHumanity 🏡 #FridayFeels https://t.co/0OrbXA8E4m,2018-09-28 17:40:03,1045729866170224640,25,94
1960,@vld913 Thank you for your message. Please contact your local Habitat for Humanity to learn about services available in your area: https://t.co/Gp572TViwD,2018-09-28 15:43:43,1045700589542416384,0,0
1961,@Jamescr26493830 Thank you for your message. Please contact your local Habitat for Humanity to learn about services that are available in your area: https://t.co/SxB0vk2AVQ,2018-09-28 15:18:06,1045694142200860672,0,0
1962,"RT @CoachCarsonFU: In May, our team &amp; coaches were involved in the Women Build Day with @Habitat_org. It was an amazing feeling being a par…",2018-09-28 14:04:03,1045675508879544320,5,0
1963,"From @MediaplanetUSA: Through their work with Habitat, @MrSilverScott and @MrDrewScott have seen how homeownership can transform the lives of families. Full story. https://t.co/nFgimW7rM9",2018-09-27 15:14:02,1045330730178539521,18,114
1964,"#TBT In 2016 we celebrated the 25th anniversary of the first ReStore opening in Winnipeg, Canada. Take a look back at 25 years of facts and finds and learn about how ReStores support Habitat’s mission in your community and around the world. https://t.co/C1UQDmi0Aw",2018-09-27 15:09:52,1045329684471435265,9,19
1965,"RT @PHFAtweets: The #affordablehousing crisis isn't just an urban issue. Across rural America, there is a substantial lack of adequate hous…",2018-09-26 20:27:00,1045047104283045888,5,0
1966,#HabitatFacts: Do you know where the first Habitat ReStore opened over 25 years ago? #WednesdayWisdom,2018-09-26 15:02:12,1044965364248064000,9,25
1967,Do you have more than five years of experience in fundraising and managing donor relationships? Habitat for Humanity is accepting applications for a principal gifts officer. Learn more and apply today.,2018-09-26 12:52:12,1044932649813401600,6,19
1968,"#HabitatforHumanity was founded in 1976. Here is a quick 40 second video celbrating over 40 years of bringing people together to build homes, communities and hope. #HabitatFacts https://t.co/VjPuYiMlWn",2018-09-25 20:14:00,1044681444616880128,54,124
1969,"@tweetseymoure Hi, thank you for your message. Please visit our website to learn how to apply for Habitat's homeownership program: https://t.co/pynrF2l8NC",2018-09-25 19:56:44,1044677100840660993,0,1
1970,RT @BuildLouder: Happy #NationalVoterRegistrationDay! When you #registertovote you have the opportunity to elect officials that will advoca…,2018-09-25 19:14:09,1044666385522208772,13,0
1971,"RT @ChorusPhotog: Volunteers with @HfhMontDelco work on rehabbing a house in Pottstown, Pa. this past Friday. While #habitatforhumanity has…",2018-09-24 19:07:00,1044302196203040768,7,0
1972,@chezcrisden Thank you for your message. Please contact your local Habitat ReStore to learn more about items they can accept at this time and to coordinate the donation: https://t.co/me32oo41jf,2018-09-24 18:18:03,1044289876592603136,0,1
1973,"Why do we build? Because safe, affordable housing is out of reach for far too many people around the world. Check out the facts and figures.",2018-09-24 15:34:36,1044248743539666944,42,120
1974,@Mitshellroro Thank you for your message! Please visit our website to learn how to get involved: https://t.co/8u7YhBJ6ad,2018-09-24 14:02:16,1044225509071228929,0,0
1975,"One year after hurricanes Harvey, Irma and Maria forced thousands to flee their homes, Habitat has delivered more than 15,700 recovery services and construction activities and continues to work to rebuild and strengthen housing in the impacted areas. https://t.co/pCUWjuuUTY https://t.co/CMsZv2WrFZ",2018-09-23 15:24:00,1043883688058998784,15,57
1976,A partnership between William Floyd High School and @HabitatSuffolk has allowed upperclassmen to hone carpentry skills by building up the neighborhoods and homeowners around them. Learn more.,2018-09-22 17:31:00,1043553261049995264,10,43
1977,"""We live in a world in which we need to share responsibility. It's easy to say, 'It's not my child, not my community, not my world, not my problem.' Then there are those who see the need and respond. I consider those people my heroes."" – Mister Rogers https://t.co/V09glkBoXX",2018-09-21 14:21:09,1043143097289506818,85,180
1978,"When Habitat homeowners partner with us, they start down a new path — one with far fewer barriers to a better, healthier, more financially stable life. 🏠 Learn more at https://t.co/cZvnxCzuoQ.",2018-09-20 20:13:00,1042869253857308672,16,44
1979,"@DeptofDefense @USNavy Thanks for supporting Habitat for Humanity! 🏠
Our official Twitter account is @Habitat_org. 😉",2018-09-20 15:53:17,1042803892860452864,0,0
1980,"One year ago today, Hurricane Maria made landfall in Puerto Rico. Learn more about our ongoing work on the island at https://t.co/GamkJaAChf. #HabitatHammersBack https://t.co/f7Euvmzd9m",2018-09-20 15:23:08,1042796307914452992,12,23
1981,"@long1955 Hi, please visit our website to learn more about Habitat for Humanity homeownership with this collection of frequently asked questions: https://t.co/lZ2RH6lQTL",2018-09-20 14:05:13,1042776700365545477,0,1
1982,"#DYK that Habitat builds in over 70 countries around the 🌎🌍🌏?

Everywhere from... 
The 🇺🇸 and 🇨🇦
to 🇦🇷 and 🇬🇹
to 🇵🇭 and back to 🇿🇲 with many more in between!

#WednesdayWisdom  🏠🔨 https://t.co/m61Wng4PgF",2018-09-19 18:06:04,1042474921404903430,20,66
1983,"“I will always be that small-town girl, and I like that small-town feeling that we are all in this together. Habitat gives me that.” – @trishayearwood, one of our inaugural Habitat Humanitarians. #HappyBirthday Trisha! 🎉 https://t.co/UTJieP7u8h",2018-09-19 14:43:14,1042423879174709250,21,119
1984,@ElaineMathis Our hearts and prayers are with your family. We are reaching out to local Habitat affiliates to determine their response and recovery plans. We will know more after the waters recede and we are able to begin assessments on the ground.,2018-09-18 20:42:43,1042151959078359040,0,0
1985,"Volunteer Sis McCallson is currently on a Global Village trip in Ligota Toszecka, a village in southern Poland. 🏠🛫 Why travel and build? “As a Native American, I like meeting people who are native to their countries.” https://t.co/VV5Z5RDMol",2018-09-18 17:14:04,1042099447617007616,12,41
1986,"The latest blog post from @joinsolidground. 
Habitat Hungary’s inventive way of bringing increased awareness to issues of housing affordability and secure tenure.",2018-09-18 13:46:43,1042047266914222080,12,18
1987,"@originsmeanjean Jean, thanks for your message. To discuss the need of decent housing for the disabled in your area, please contact the Habitat office near you. https://t.co/Y5cUriQkAD
To share ideas about construction technologies such as tiny homes, please email Construction@habitat.org.",2018-09-18 12:53:12,1042033798463082496,0,0
1988,The Primetime #Emmys are about to begin in Los Angeles. Here are just a few past Emmy Award winners who have supported #HabitatforHumanity. 🏠📽️ https://t.co/Cjj0c3cOBe,2018-09-17 23:55:43,1041838137759227904,6,48
1989,"“We get drained sometimes with the things that we have to do. Volunteering fills you back up. I stay filled up.” – Mike, a retired management consultant who volunteers with #HabitatforHumanity via our RV Care-A-Vanners and Disaster Corps programs https://t.co/g0qkqIhBGG",2018-09-17 19:58:21,1041778402993364992,26,88
1990,@melinkin20 Hey! Thanks for reaching out. Please contact your local Habitat ReStore to coordinate the donation: https://t.co/me32oo41jf,2018-09-17 16:01:16,1041718740000432128,0,0
1991,RT @ChurchStreetUMC: Habitat Build Day 1 (Kickoff) Progression: No walls to 4 walls to roof trusses. Great job volunteers! Thank you Aaron…,2018-09-17 15:33:06,1041711652218044417,5,0
1992,"@BrittanyFinche4 Thank you for your message, Brittany. Please contact your local Habitat for Humanity to learn about services available in your area: https://t.co/Gp572TViwD",2018-09-17 15:31:17,1041711195030478849,0,0
1993,"@VictoriaLSmith4 @HelpMeHoward7 Hi, thank you for your message. Please contact your local Habitat for Humanity to learn about services available in your area: https://t.co/Gp572TViwD",2018-09-17 14:25:13,1041694568054484992,0,0
1994,"The Bradley Center, former home of the @Bucks, among others, has closed. Now @HabitatMKE is salvaging everything from lockers to seats and more, hoping to raise over $50,000 by selling items through their three ReStores. Full story from @journalsentinel: https://t.co/UnIsbrLRfi",2018-09-16 15:00:08,1041340967104794634,10,59
1995,"RT @NBCNews: Florence, now a tropical storm, still poses a ""catastrophic"" flood threat, NHC says. https://t.co/2WzBZYiUBe",2018-09-15 20:12:39,1041057226537017344,48,0
1996,#DYK Habitat does not give houses away? #HabitatforHumanity homeowners help to build their home and pay an affordable mortgage. https://t.co/4jZ56h0cjD,2018-09-15 16:40:03,1041003722531368960,44,111
1997,"When he was 12 years old, Josh Morrison started raising funds for @HabitatDurham one penny at a time. Last week, Josh, now 17, helped raise the first walls of the home that will be built with the almost $125,000 he ultimately raised. #FeelgoodFriday",2018-09-14 14:05:00,1040602316573794304,13,81
1998,Widespread flooding and devastation from #HurricaneFlorence has forced thousands out of their homes and communities. Habitat is monitoring this situation and is committed to long-term recovery. Donate here to support Habitat’s recovery efforts. https://t.co/QZw7NjKn4k,2018-09-14 13:55:47,1040599998327472128,35,51
1999,RT @FSC_WBB: Habitat for Humanity🏠 #wbcadayofservice https://t.co/0qgvHBGczz,2018-09-13 22:40:00,1040369534480343042,9,0
2000,"Last month, @TIME Magazine’s @mollyesque was with us in Indiana for the 35th Jimmy &amp; Rosalynn Carter Work Project.  Here’s her feature on President and Mrs. Carter. 🏠 #HabitatCWP https://t.co/p2amTvF9Xl",2018-09-13 18:05:01,1040300329965965312,15,64
2001,Interested in getting involved with #HabitatforHumanity in your community? Find your nearest Habitat today. https://t.co/2DiGJMSPNv,2018-09-12 17:40:01,1039931650468204547,19,44
2002,"@chefjoseandres @WCKitchen @ErinSchrode José, please send us a DM so that we can make sure you are connected with our colleagues in Puerto Rico.",2018-09-12 13:41:27,1039871613423022080,1,1
2003,"With Hurricane Florence moving toward the U.S. coastline and other active storms, here is useful information from Habitat’s disaster risk, reduction &amp; response team about preparing for hurricanes and tropical cyclones.",2018-09-11 20:40:00,1039614557860323328,43,79
2004,@NationalService @virginiafoxx @AmeriCorps @CNCS_CEO @AmeriCorpsNCCC Thank you for supporting #HabitatforHumanity and @HFHAmeriCorps.,2018-09-11 19:27:11,1039596232258334720,1,3
2005,"RT @IndyStateFair: Constructed in just 14 days, one of our two @IndyHabitat homes is being moved to its permanent location! This is the nin…",2018-09-11 18:40:04,1039584375325827072,10,0
2006,"On this National Day of Service, here is just a sample of some of the amazing stories of service from our @HFHAmeriCorps program. #911Day",2018-09-11 15:41:04,1039539328844673024,22,49
2007,RT @CNCS_CEO: Looking forward to joining Rep. @VirginiaFoxx this afternoon for a #911Day service project alongside @Habitat_org and @AmeriC…,2018-09-11 14:15:37,1039517825981992962,10,0
2008,"From @cbs2iowa: Students from @CoeCollege helped paint the interior and exterior of a Cedar Valley Habitat home this past weekend, joining volunteers from local churches as part of a #BelovedCommunity build. - with @cvhhinfo",2018-09-10 20:21:00,1039247388492279809,3,32
2009,@ElaineMathis @garthbrooks @trishayearwood @MrSilverScott @MrDrewScott Hey there! Thank you for your message. Please visit our website to learn how to get involved: https://t.co/8u7YhBJ6ad,2018-09-10 16:06:02,1039183225351032833,1,2
2010,"One year ago today, Hurricane Irma made landfall in Florida. Take a look at the work that continues there, even as Hurricane Florence approaches the U.S. East Coast. #HabitatHammersBack https://t.co/4tdSN5bRbO",2018-09-10 15:47:47,1039178631791034368,20,60
2011,"Meet Vanessa, an #AmeriCorps member serving with @HabitatCD_org as a construction crew leader. “AmeriCorps is a great journey,” she says. “It’s growth.” https://t.co/RasmdlYeV6",2018-09-09 15:41:00,1038814538219638784,14,47
2012,From @wunc: Warren and Jennifer were living paycheck to paycheck as renters before building a home with @HabitatWake. Their story and more on a recent study that looks at how wealth inequality impacts affordable housing in North Carolina.,2018-09-08 14:28:00,1038433777490350080,18,26
2013,"#FlashbackFriday A week ago the 35th Jimmy &amp; Rosalynn Carter Work Project concluded in St. Joseph County, Indiana. Thank you to the sponsors who helped make this year’s event such a success. #HabitatCWP",2018-09-07 19:35:00,1038148648784326656,12,58
2014,Our CEO @JReckford recently spoke with The Chronicle of @Philanthropy about the importance of housing. Listen to the podcast or read the transcript here. https://t.co/uB0E31DbwY,2018-09-07 14:08:14,1038066417176903681,16,39
2015,"#TBT Millard and Linda Fuller, the founders of #HabitatforHumanity, 30 years ago at the 1988 House-Raising Walk. #DoGood https://t.co/MfNDIYxZlT",2018-09-06 21:02:13,1037808208629231616,19,100
2016,@SunnySunnydale Thank you for reaching out! Please contact your local Habitat ReStore to coordinate the donation: https://t.co/me32oo41jf,2018-09-06 16:17:51,1037736647339724800,1,0
2017,"From @ONECampaign: While secure land rights are taken for granted by most people around the world, residents in emerging economies view them as essential to climbing out of poverty.",2018-09-06 14:29:00,1037709253069271042,12,37
2018,"Why volunteer? 👷‍♀️🏠👷‍♂️
Find out why so many choose to work with #HabitatforHumanity to improve lives.",2018-09-05 18:46:36,1037411692194357248,37,79
2019,"Interested in working for #HabitatforHumanity? Current openings include: 
- Global Safety and Security Manager
- Asia-Pacific Digital Campaigns Manager 
- U.S. Affiliate Services Manager
Visit https://t.co/t8dXTat9u5 to search all of our open
positions.",2018-09-05 13:29:34,1037331909682970624,11,28
2020,We asked #HabitatforHumanity supporters what home means to them. Find out what they said. https://t.co/EYnXbvqK6J,2018-09-04 17:14:00,1037026003632234497,21,68
2021,"@ItsaMeChristina Hi, thank you for your message. Please visit our website to learn how to apply for a home: https://t.co/pynrF2l8NC",2018-09-03 20:38:55,1036715182628765703,1,0
